DATE,UTC_TIME,MAG,LAT,LON,DEPTH
2019/07/07,08:15:49.00,2.56,35.88983,-117.71517,2.1
2019/07/07,08:18:02.06,2.77,35.59483,-117.346,1.5
2019/07/07,08:28:43.76,2.59,35.6705,-117.48067,1.4
2019/07/07,08:30:05.31,2.57,35.92017,-117.716,2.5
2019/07/07,08:38:27.41,3.16,35.55733,-117.38667,-0.8
2019/07/07,08:39:05.56,2.95,35.67667,-117.5425,0.4
2019/07/07,08:54:18.59,3.06,35.9175,-117.72066,2.4
2019/07/07,08:56:40.13,3.22,35.6815,-117.494,1.1
2019/07/07,09:00:01.85,2.6,35.97833,-117.7295,1.5
2019/07/07,09:02:11.55,2.67,35.695,-117.55133,9.5
2019/07/07,09:06:11.02,2.6,35.871,-117.69483,3.8
2019/07/07,09:09:25.10,3.06,35.67317,-117.52084,7
2019/07/07,09:10:01.72,3.5,35.93283,-117.7025,2.4
2019/07/07,09:10:22.30,3.12,35.7595,-117.5725,6.2
2019/07/07,09:11:35.93,2.85,35.935,-117.707,2.6
2019/07/07,09:11:59.86,3.05,35.93067,-117.70217,3
2019/07/07,09:41:23.04,3.45,35.74683,-117.54617,8.5
2019/07/07,09:46:49.76,2.96,35.67067,-117.51283,3.4
2019/07/07,09:52:52.91,2.75,35.91467,-117.737,3
2019/07/07,10:02:27.53,3.33,35.71683,-117.496,3.2
2019/07/07,10:02:50.51,2.86,35.67467,-117.52417,7.9
2019/07/07,10:06:13.03,3.47,35.91183,-117.736,2.1
2019/07/07,10:11:31.06,2.52,35.85217,-117.69017,3.3
2019/07/07,10:21:27.23,3.48,35.659,-117.46633,7.8
2019/07/07,10:22:08.88,2.65,35.66183,-117.46133,1.7
2019/07/07,10:24:36.46,2.79,35.802,-117.56217,3.1
2019/07/07,10:32:54.69,3.38,35.79733,-117.62267,6.4
2019/07/07,10:37:45.69,3.15,35.7575,-117.59116,2.8
2019/07/07,10:43:44.18,2.53,35.635,-117.61,8.9
2019/07/07,10:55:00.04,2.53,35.897,-117.71983,4.2
2019/07/07,11:01:57.21,2.83,35.60483,-117.39833,3.1
2019/07/07,11:04:04.81,2.86,35.53633,-117.37433,4
2019/07/07,11:16:11.52,2.57,35.98317,-117.9345,3.6
2019/07/07,11:17:30.19,2.69,35.678,-117.51183,8.7
2019/07/07,11:22:16.24,4.15,35.80567,-117.594,10.1
2019/07/07,11:29:31.15,2.64,35.91583,-117.73333,3
2019/07/07,11:33:50.06,3.49,35.5675,-117.35017,1.2
2019/07/07,11:41:04.16,3.22,35.917,-117.70934,1.4
2019/07/07,11:56:26.23,2.73,35.9055,-117.68883,1.7
2019/07/07,12:21:38.24,2.66,35.67583,-117.48817,0.3
2019/07/07,12:35:41.19,2.67,35.69917,-117.52083,10.6
2019/07/07,12:39:48.53,3.25,35.64567,-117.48133,3.4
2019/07/07,12:48:03.22,2.8,36.17567,-117.97583,4
2019/07/07,13:05:15.41,2.54,35.88183,-117.67333,1.1
2019/07/07,13:13:14.07,2.72,35.87517,-117.69733,3.1
2019/07/07,13:23:52.33,3.26,35.89617,-117.692,6.5
2019/07/07,13:25:46.36,2.73,35.63183,-117.459,6.1
2019/07/07,14:14:16.31,2.67,35.69067,-117.5525,9.4
2019/07/07,14:21:35.00,3.29,35.64466,-117.4235,4.2
2019/07/07,14:28:18.85,3.18,35.65667,-117.58466,7.8
2019/07/07,14:32:03.31,2.76,35.674,-117.52217,9.6
2019/07/07,14:32:51.48,2.6,35.89333,-117.68767,11.3
2019/07/07,14:33:33.56,2.63,35.87283,-117.72833,7
2019/07/07,14:46:40.52,3.6,35.91383,-117.71167,1.8
2019/07/07,14:54:53.62,2.9,35.89367,-117.69517,4.5
2019/07/07,15:05:05.00,2.92,35.57267,-117.41617,7.2
2019/07/07,15:12:01.50,2.58,35.91467,-117.703,1.8
2019/07/07,15:27:37.87,2.55,35.982,-117.735,1.2
2019/07/07,15:30:52.53,2.62,35.84033,-117.6695,4.3
2019/07/07,15:34:49.79,2.57,35.75233,-117.58083,3.6
2019/07/07,15:48:11.76,3.45,35.82033,-117.66183,3.8
2019/07/07,15:49:15.09,3.3,35.86833,-117.69883,3.2
2019/07/07,15:50:49.84,2.89,35.68,-117.51683,9.8
2019/07/07,16:08:00.61,3.05,35.6725,-117.52583,7.7
2019/07/07,16:31:44.31,2.5,35.63517,-117.42867,4.8
2019/07/07,16:40:41.28,2.71,35.9035,-117.662,0.1
2019/07/07,17:00:46.04,2.61,35.76183,-117.57533,9.6
2019/07/07,17:33:22.89,2.77,35.85283,-117.69367,6.1
2019/07/07,17:44:09.42,2.87,35.64167,-117.471,5.7
2019/07/07,17:47:25.13,2.8,35.89167,-117.68167,8.5
2019/07/07,18:05:57.73,2.99,35.93067,-117.71667,1.8
2019/07/07,18:07:36.30,2.63,35.874,-117.687,2.5
2019/07/07,18:08:17.96,3.04,37.47483,-118.75267,9.9
2019/07/07,18:19:19.96,3.28,35.88766,-117.73116,4.5
2019/07/07,18:27:58.67,2.5,35.92,-117.71333,2.9
2019/07/07,18:40:35.89,2.59,36.08217,-117.84067,3.7
2019/07/07,18:50:02.34,3.59,35.5955,-117.4305,5.6
2019/07/07,19:00:51.32,3.25,35.65417,-117.47266,3
2019/07/07,19:12:35.66,2.59,35.81683,-117.633,2.3
2019/07/07,19:24:20.50,2.67,35.915,-117.729,2.8
2019/07/07,19:24:54.55,2.68,35.87767,-117.706,5.1
2019/07/07,19:28:09.99,2.58,35.83183,-117.66567,4
2019/07/07,19:37:10.22,3.19,35.655,-117.526,9.8
2019/07/07,19:48:36.84,2.97,35.9375,-117.70217,1.5
2019/07/07,19:51:30.62,2.77,35.66867,-117.4975,10.4
2019/07/07,20:09:08.13,2.55,35.795,-117.62783,2.7
2019/07/07,20:14:01.25,2.52,35.90317,-117.702,1.8
2019/07/07,20:30:36.09,2.65,35.63933,-117.46717,2.5
2019/07/07,20:46:41.24,3.25,35.815,-117.59783,7.5
2019/07/07,21:02:51.73,3.45,35.77533,-117.60117,7.9
2019/07/07,21:05:16.84,2.75,35.05033,-118.92683,6.4
2019/07/07,21:15:29.56,3.79,35.94783,-117.69183,1.4
2019/07/07,21:20:51.45,2.74,35.939,-117.691,2.4
2019/07/07,21:41:11.23,2.52,35.948,-117.7255,1.6
2019/07/07,21:41:24.71,2.72,35.85717,-117.6875,9.5
2019/07/07,22:00:51.02,2.83,35.94167,-117.6915,1.9
2019/07/07,22:07:48.58,2.79,35.65017,-117.453,2.9
2019/07/07,22:23:08.55,2.8,35.5725,-117.5185,9.8
2019/07/07,22:27:34.47,2.76,35.9285,-117.67967,1.6
2019/07/07,22:33:21.38,3.26,35.68383,-117.531,1.1
2019/07/07,22:35:23.51,2.8,35.82117,-117.65833,5.9
2019/07/07,22:42:47.35,2.5,35.60683,-117.46,2
2019/07/07,22:52:52.87,3.38,35.6415,-117.55334,7.1
2019/07/07,23:02:24.45,2.98,35.54583,-117.40967,2.3
2019/07/07,23:21:35.66,2.73,35.8705,-117.70983,7
2019/07/07,23:33:28.36,2.52,35.68483,-117.541,9.7
2019/07/07,23:36:56.97,3.93,35.8285,-117.67133,4
2019/07/07,23:44:57.60,3.41,35.55633,-117.3845,7.8
2019/07/07,23:45:25.60,3.2,35.6735,-117.4895,2.6
2019/07/08,00:13:25.84,3.01,35.83017,-117.66483,4.3
2019/07/08,00:29:31.48,2.76,35.5765,-117.369,0.2
2019/07/08,01:36:58.20,3.76,36.1125,-117.88284,1.9
2019/07/08,01:38:21.11,2.78,36.108,-117.87467,5.2
2019/07/08,01:57:20.30,2.54,35.88833,-117.72967,2.3
2019/07/08,02:24:15.68,2.81,35.73133,-117.5435,6.9
2019/07/08,02:42:29.08,2.64,35.67017,-117.49617,6.9
2019/07/08,02:46:22.33,2.68,35.8875,-117.7305,3.5
2019/07/08,03:12:26.65,3.11,35.665,-117.50333,7.3
2019/07/08,03:15:15.01,2.67,35.3745,-117.84283,3
2019/07/08,03:37:02.59,2.5,35.71583,-117.52833,1.8
2019/07/08,03:51:36.22,2.58,35.90017,-117.6995,2.1
2019/07/08,03:52:01.81,2.58,35.65917,-117.527,1.3
2019/07/08,03:54:14.46,2.73,36.113,-117.87867,5.3
2019/07/08,04:03:07.86,3.01,35.60783,-117.3875,2.3
2019/07/08,04:29:09.65,2.69,36.11767,-117.88317,5.7
2019/07/08,04:39:49.31,2.82,36.12583,-117.86417,3.8
2019/07/08,04:43:16.14,2.56,36.02083,-117.84683,1.9
2019/07/08,04:49:48.16,2.83,35.6445,-117.42267,5
2019/07/08,04:53:58.40,2.5,36.11783,-117.88583,-0.1
2019/07/08,04:59:54.53,2.82,35.95867,-117.28467,5
2019/07/08,05:02:10.47,3.13,35.8715,-117.72283,6.3
2019/07/08,05:13:38.18,2.51,35.89217,-117.73,1.9
2019/07/08,05:15:02.76,3.09,35.67633,-117.54733,4
2019/07/08,05:18:54.44,2.68,35.914,-117.73867,2.6
2019/07/08,05:24:16.76,3.19,35.94967,-117.72234,2
2019/07/08,05:43:10.60,2.72,35.8715,-117.72083,0.1
2019/07/08,05:54:05.19,3.55,35.872,-117.71317,7.9
2019/07/08,06:10:21.03,2.51,36.166,-117.875,2.7
2019/07/08,06:18:08.29,3.04,35.96133,-117.27567,0.4
2019/07/08,06:45:16.62,3.15,35.729,-117.5675,6.2
2019/07/08,06:47:20.57,2.67,35.893,-117.72633,2.4
2019/07/08,07:18:34.64,3.4,35.54583,-117.3785,2
2019/07/08,07:28:32.09,2.59,35.68333,-117.48983,8.4
2019/07/08,07:31:58.41,3.54,36.158,-117.8755,2.6
2019/07/08,07:42:20.92,2.59,35.638,-117.4445,6.4
2019/07/08,07:52:28.12,2.78,36.0525,-117.8515,1.5
2019/07/08,08:07:38.29,2.89,35.69083,-117.55167,0.3
2019/07/08,08:12:33.34,2.5,35.5655,-117.4055,3.2
2019/07/08,08:18:08.64,2.62,36.12633,-117.85533,4.7
2019/07/08,08:20:02.42,3.9,36.11917,-117.85983,2.9
2019/07/08,09:00:20.79,2.73,35.53483,-117.349,2
2019/07/08,09:17:28.08,2.71,35.76417,-117.56967,6.7
2019/07/08,09:37:07.27,2.68,35.6835,-117.478,2.4
2019/07/08,09:57:11.03,3.5,35.65067,-117.46416,8.8
2019/07/08,10:07:15.70,2.52,35.567,-117.39333,4.8
2019/07/08,10:11:22.91,2.7,36.117,-117.856,4.9
2019/07/08,10:44:12.71,2.8,35.90133,-117.731,5.3
2019/07/08,11:23:22.66,3.21,35.90667,-117.70834,4.6
2019/07/08,11:25:48.21,2.89,36.03083,-117.84733,1.9
2019/07/08,11:34:56.01,2.95,35.943,-117.71983,1.9
2019/07/08,11:45:02.81,2.78,35.89833,-117.73417,2.6
2019/07/08,12:07:38.79,2.61,35.6225,-117.43617,8.1
2019/07/08,12:14:57.88,3.55,35.62467,-117.436,7.1
2019/07/08,12:21:28.52,3.26,35.67117,-117.52383,9
2019/07/08,12:38:36.17,2.65,36.05867,-117.86183,-0.3
2019/07/08,12:42:38.19,3.07,35.71567,-117.56866,6.1
2019/07/08,12:59:28.64,2.62,36.02767,-117.8455,2
2019/07/08,13:03:48.91,2.64,35.9285,-117.68567,2.7
2019/07/08,13:25:35.63,2.92,36.0385,-117.90483,27.7
2019/07/08,13:29:06.58,2.71,36.042,-117.34883,7.6
2019/07/08,13:39:06.96,2.67,35.55067,-117.37683,2.8
2019/07/08,13:58:19.25,3.02,35.559,-117.394,2.1
2019/07/08,14:09:19.62,2.85,35.58467,-117.374,2.7
2019/07/08,14:27:20.22,2.61,35.77417,-117.6045,8.7
2019/07/08,14:31:01.36,3.18,35.659,-117.48617,3.7
2019/07/08,14:52:54.75,2.61,36.03817,-117.35367,4.1
2019/07/08,15:35:47.97,2.6,35.91183,-117.73667,2.3
2019/07/08,16:04:28.11,3.83,35.679,-117.51217,1.9
2019/07/08,16:09:57.62,3.33,35.6205,-117.43117,2.3
2019/07/08,16:11:32.54,2.66,35.87433,-117.68567,8.4
2019/07/08,16:15:12.04,2.54,35.93533,-117.69867,2.2
2019/07/08,16:22:36.68,2.88,35.89167,-117.72717,4.1
2019/07/08,16:22:53.22,2.95,35.89183,-117.72467,3.6
2019/07/08,16:31:08.80,3.04,35.74383,-117.56467,7
2019/07/08,16:45:26.19,2.78,35.86833,-117.68233,3
2019/07/08,16:55:10.25,2.54,35.67033,-117.50117,1.5
2019/07/08,17:02:33.94,2.55,35.69867,-117.54433,2
2019/07/08,17:05:03.36,2.55,35.65867,-117.45983,2.1
2019/07/08,17:30:03.56,2.54,35.89583,-117.7305,2.7
2019/07/08,17:48:02.60,2.73,36.12717,-117.85933,3.8
2019/07/08,17:50:01.35,3.52,35.66883,-117.50217,0.9
2019/07/08,17:50:48.55,2.87,36.05483,-117.85483,1.4
2019/07/08,17:53:47.19,3.81,35.554,-117.31067,7.4
2019/07/08,18:03:54.63,3.04,35.74017,-117.564,3
2019/07/08,18:10:19.67,3.03,35.6715,-117.49483,1.7
2019/07/08,18:20:57.69,2.94,35.91667,-117.68833,2.5
2019/07/08,18:21:27.21,2.93,35.92133,-117.68667,2.5
2019/07/08,19:45:21.99,3.2,35.93133,-117.73333,7.7
2019/07/08,19:47:56.62,2.77,36.05283,-117.85033,1.9
2019/07/08,20:29:54.85,2.72,35.771,-117.58767,3.3
2019/07/08,20:42:15.65,2.62,35.912,-117.73667,2.4
2019/07/08,20:49:34.03,2.81,35.59583,-117.3995,0.2
2019/07/08,21:05:58.70,2.66,35.91133,-117.6975,2.3
2019/07/08,21:33:37.00,2.62,35.81317,-117.63967,4.1
2019/07/08,21:48:53.38,2.89,35.646,-117.44967,2.7
2019/07/08,22:18:49.28,3.15,35.929,-117.31133,6
2019/07/08,22:25:39.70,2.74,35.62733,-117.43317,4.5
2019/07/08,22:36:23.76,2.67,35.89033,-117.69533,4.4
2019/07/08,22:57:35.28,3.1,35.62333,-117.5835,11.1
2019/07/08,22:57:40.97,3.46,36.0485,-117.84717,1.7
2019/07/08,23:23:41.62,3.15,35.62467,-117.43017,3.8
2019/07/08,23:50:58.96,2.63,35.8545,-117.69867,4.4
2019/07/09,00:00:01.04,3.31,35.68067,-117.513,5.7
2019/07/09,00:20:18.82,2.78,35.66167,-117.47717,3.1
2019/07/09,00:57:30.76,3.2,35.863,-117.694,7.8
2019/07/09,01:21:10.44,2.53,35.53367,-117.35883,3.7
2019/07/09,01:28:26.36,2.65,36.11033,-117.83333,2.5
2019/07/09,01:41:58.12,2.54,35.64317,-117.443,4.6
2019/07/09,04:02:54.10,3.56,35.92167,-117.45966,7.1
2019/07/09,04:32:11.35,2.92,35.71083,-117.55033,4.3
2019/07/09,05:17:45.87,2.57,35.76983,-117.60783,7.6
2019/07/09,05:25:13.85,2.67,35.90217,-117.73233,3.4
2019/07/09,05:28:15.83,3,35.68367,-117.538,9.8
2019/07/09,05:45:15.74,2.79,35.92933,-117.69583,2
2019/07/09,05:53:46.23,2.8,35.7115,-117.46333,15.4
2019/07/09,05:54:04.48,2.84,36.11183,-117.83217,2.2
2019/07/09,06:05:48.63,2.55,35.651,-117.51017,2.4
2019/07/09,06:24:10.86,3.01,35.89717,-117.687,1.9
2019/07/09,06:36:26.43,2.68,35.71383,-117.50683,0.3
2019/07/09,06:40:27.65,2.57,35.85617,-117.69983,4.2
2019/07/09,07:01:00.46,2.53,35.87467,-117.6995,2.1
2019/07/09,07:04:16.32,3.17,35.90033,-117.67316,8.1
2019/07/09,07:54:06.21,2.83,35.73767,-117.573,1.9
2019/07/09,07:54:44.42,2.52,35.89617,-117.68433,4.3
2019/07/09,08:17:31.64,3.58,35.78067,-117.6135,7.7
2019/07/09,08:18:08.34,2.96,35.847,-117.67017,3.2
2019/07/09,08:23:46.92,3.15,36.02616,-117.86983,1.5
2019/07/09,08:49:58.60,2.86,35.67167,-117.53167,7.4
2019/07/09,09:11:15.48,3.11,35.6625,-117.54517,8
2019/07/09,09:22:32.01,3.16,35.87783,-117.68733,2.7
2019/07/09,09:23:16.18,2.57,35.68417,-117.556,8.6
2019/07/09,09:31:02.07,2.63,35.66683,-117.502,3.5
2019/07/09,10:20:41.30,2.71,35.71983,-117.49867,0.6
2019/07/09,10:21:52.29,3.54,35.956,-117.67783,0.8
2019/07/09,10:41:31.89,3,35.68367,-117.54117,4.6
2019/07/09,10:50:46.86,2.65,35.75,-117.56917,7.9
2019/07/09,11:39:24.42,2.56,35.98017,-117.38567,2.7
2019/07/09,11:56:42.02,2.72,35.81817,-117.65033,2.8
2019/07/09,12:17:36.97,2.6,35.86617,-117.699,4.3
2019/07/09,12:58:21.67,3.47,35.67417,-117.4845,2.1
2019/07/09,13:28:47.73,3.22,35.54533,-117.38567,0
2019/07/09,14:18:33.35,2.77,35.69367,-117.52883,6.9
2019/07/09,14:20:57.20,2.57,35.95083,-117.7025,3.5
2019/07/09,15:09:27.08,2.8,35.65883,-117.54017,9
2019/07/09,15:10:59.02,2.9,35.92417,-117.73583,8.7
2019/07/09,15:23:21.02,2.67,35.95333,-117.6905,3.2
2019/07/09,15:40:45.40,3.49,35.57283,-117.3615,1.8
2019/07/09,16:47:03.15,3.46,35.89217,-117.70934,7
2019/07/09,17:11:28.69,3.55,35.70083,-117.49284,8.6
2019/07/09,17:44:07.05,2.56,35.656,-117.48533,1.3
2019/07/09,18:37:37.41,3.47,35.72783,-117.54816,9.1
2019/07/09,18:41:16.06,3,35.92117,-117.6885,6.2
2019/07/09,19:44:26.86,2.52,35.68183,-117.49667,4.8
2019/07/09,19:49:50.57,3.12,35.90167,-117.71817,2.3
2019/07/09,19:51:22.74,2.57,36.0865,-117.84633,1.3
2019/07/09,19:56:50.42,2.59,35.67717,-117.56683,0.3
2019/07/09,20:04:08.20,2.69,35.96367,-117.67767,2
2019/07/09,20:59:19.31,2.5,35.66533,-117.54733,3.2
2019/07/09,21:35:07.66,2.88,35.81167,-117.62783,1.6
2019/07/09,21:35:39.25,3.25,35.89383,-117.72717,7.7
2019/07/09,21:47:46.11,2.78,36.21217,-117.86567,1.7
2019/07/09,21:52:49.35,3.33,35.88633,-117.7015,5
2019/07/09,22:44:59.64,2.52,35.92383,-117.73167,1.9
2019/07/09,22:54:02.91,2.67,35.86367,-117.70383,4.4
2019/07/09,23:04:57.67,2.84,35.88883,-117.65517,2.7
2019/07/09,23:12:06.17,2.54,35.889,-117.71717,4.9
2019/07/09,23:16:01.14,2.7,35.91917,-117.70567,-0.1
2019/07/09,23:16:01.96,2.73,35.889,-117.7245,3.2
2019/07/09,23:22:16.71,2.7,35.91067,-117.7155,2
2019/07/09,23:24:38.05,2.63,32.96333,-115.54783,9.4
2019/07/09,23:44:07.24,2.6,36.05533,-117.84467,1.2
2019/07/09,23:52:13.35,2.71,35.72083,-117.5735,8.7
2019/07/10,00:21:22.48,2.66,35.8775,-117.67633,2.7
2019/07/10,00:24:18.25,2.5,36.06367,-117.85217,-0.2
2019/07/10,00:37:51.46,2.52,35.68217,-117.52383,8.5
2019/07/10,00:48:17.57,4.07,36.05783,-117.847,1.7
2019/07/10,00:53:25.76,2.71,36.0535,-117.85567,1.8
2019/07/10,00:58:38.30,2.89,36.0595,-117.847,2
2019/07/10,01:16:42.21,2.53,35.633,-117.45083,1.5
2019/07/10,01:43:02.63,3.96,35.90183,-117.69017,2.5
2019/07/10,01:44:54.90,2.56,35.90717,-117.6865,2.5
2019/07/10,01:47:18.75,2.88,35.90683,-117.687,2.6
2019/07/10,01:58:59.14,2.9,35.34667,-117.93817,0.9
2019/07/10,02:33:43.69,2.67,35.69533,-117.52683,9.6
2019/07/10,03:42:54.95,3.56,35.64217,-117.45284,10.9
2019/07/10,04:14:11.79,3.03,35.94567,-117.68266,3.4
2019/07/10,06:19:33.55,2.55,35.613,-117.4605,9.4
2019/07/10,06:20:05.77,2.82,36.118,-117.88167,4
2019/07/10,06:21:45.58,2.56,35.9075,-117.7065,2.1
2019/07/10,06:24:16.01,2.99,36.05217,-117.85583,1.5
2019/07/10,07:05:26.25,3.69,36.05717,-117.84866,1.7
2019/07/10,07:22:43.00,3.03,35.942,-117.72317,2.5
2019/07/10,07:23:28.62,2.6,35.82633,-117.626,2.5
2019/07/10,08:21:32.67,2.88,36.05933,-117.842,1.6
2019/07/10,08:51:33.55,2.76,35.64133,-117.54833,8.2
2019/07/10,09:08:37.44,2.66,35.76467,-117.5905,6
2019/07/10,09:09:51.99,2.53,35.61417,-117.45667,8.1
2019/07/10,09:13:35.50,2.54,35.72283,-117.54867,8.1
2019/07/10,09:21:18.11,3.01,35.7915,-117.616,6.9
2019/07/10,09:32:08.30,3.08,35.66333,-117.498,3.3
2019/07/10,09:45:52.73,2.65,35.88283,-117.70517,8.1
2019/07/10,10:04:20.77,3.15,36.03333,-117.7615,2.1
2019/07/10,10:13:09.65,2.62,35.62333,-117.569,6.2
2019/07/10,10:18:28.99,2.56,35.77567,-117.5925,7.4
2019/07/10,10:58:05.01,3.44,35.86367,-117.68467,2.9
2019/07/10,11:28:54.32,2.51,35.603,-117.38217,2.7
2019/07/10,11:35:57.41,2.63,35.88833,-117.727,2.8
2019/07/10,12:00:05.10,3.81,35.8765,-117.70683,4.4
2019/07/10,12:00:34.75,2.74,35.87517,-117.709,3.8
2019/07/10,12:10:18.01,2.55,35.64983,-117.5215,2.8
2019/07/10,12:28:56.96,4.13,36.04983,-117.85683,1.9
2019/07/10,12:49:12.08,2.51,35.67833,-117.45483,9.3
2019/07/10,12:49:26.79,3.11,36.0555,-117.85233,1.5
2019/07/10,13:02:18.71,3.23,35.7245,-117.53017,8.7
2019/07/10,13:10:02.44,2.71,35.88783,-117.70067,8
2019/07/10,13:23:09.18,3.24,35.6425,-117.48317,3.2
2019/07/10,13:38:57.41,3.28,35.7655,-117.55783,8.3
2019/07/10,14:03:18.41,2.52,35.82867,-117.68167,7.6
2019/07/10,14:53:06.02,3.52,36.04817,-117.862,1
2019/07/10,14:54:00.39,3.05,36.0505,-117.861,1.7
2019/07/10,15:02:04.40,3.56,35.8715,-117.68417,2.7
2019/07/10,15:03:08.03,2.82,35.96433,-117.48283,4.2
2019/07/10,15:09:24.65,3.2,35.67067,-117.513,7.4
2019/07/10,15:52:32.28,2.85,35.561,-117.36083,8.7
2019/07/10,16:01:38.13,3.41,35.82267,-117.63934,2.8
2019/07/10,16:52:00.65,2.79,35.67683,-117.555,7.1
2019/07/10,16:55:15.76,2.81,36.051,-117.84717,2.3
2019/07/10,16:56:55.21,2.61,36.04783,-117.84683,2.3
2019/07/10,17:43:21.71,2.92,35.98033,-117.78067,4.5
2019/07/10,17:46:15.86,2.76,35.63967,-117.44633,6.4
2019/07/10,18:47:58.11,2.54,36.2155,-117.85683,1.8
2019/07/10,18:49:01.43,4.09,36.166,-117.88233,1.2
2019/07/10,18:51:35.27,3.7,36.16767,-117.87483,1.5
2019/07/10,18:53:24.77,2.61,36.152,-117.87467,3.3
2019/07/10,19:15:02.48,3.3,36.12083,-117.826,2.2
2019/07/10,19:29:02.93,2.58,35.8945,-117.716,2.2
2019/07/10,19:44:11.25,2.71,36.11433,-117.82783,2.5
2019/07/10,20:09:51.96,4.17,35.6655,-117.52383,9.3
2019/07/10,20:10:41.82,2.67,35.6515,-117.50517,3.1
2019/07/10,20:39:45.47,2.89,35.61383,-117.46317,2.1
2019/07/10,21:01:36.78,2.78,35.86367,-117.6935,5
2019/07/10,21:40:58.47,2.98,35.5695,-117.52167,9.7
2019/07/10,21:52:25.45,2.98,35.91,-117.708,1.9
2019/07/10,22:15:39.05,3.14,35.67133,-117.4565,5.1
2019/07/10,22:15:48.26,3.87,36.17283,-117.88433,0.8
2019/07/10,22:21:56.11,2.59,35.66933,-117.41417,9
2019/07/10,23:16:39.54,2.68,35.7175,-117.5395,6.5
2019/07/10,23:30:54.99,2.5,36.07033,-117.83133,0.3
2019/07/10,23:33:43.61,2.94,35.365,-117.90033,0.8
2019/07/10,23:33:45.64,2.78,35.91217,-117.73517,2.7
2019/07/10,23:34:13.67,2.83,35.6745,-117.51183,9.6
2019/07/10,23:35:43.65,3,35.9575,-117.28484,4.5
2019/07/10,23:48:43.34,3.26,35.61633,-117.43833,7.7
2019/07/10,23:58:59.13,3.62,35.6725,-117.48983,3.1
2019/07/11,00:08:54.46,3.09,36.174,-117.88416,0.4
2019/07/11,00:10:54.85,2.57,35.57333,-117.515,10.6
2019/07/11,00:11:41.59,2.68,36.1565,-117.86617,2
2019/07/11,00:14:37.31,4.52,36.17683,-117.884,0.9
2019/07/11,00:15:39.23,4.37,36.15333,-117.87583,2.2
2019/07/11,00:20:19.89,3.4,36.1765,-117.88966,-0.6
2019/07/11,00:35:44.36,2.95,35.88517,-117.7215,2.3
2019/07/11,00:42:53.31,3.07,36.17933,-117.87667,2.6
2019/07/11,00:46:09.52,3.35,36.04433,-117.72317,0.4
2019/07/11,01:14:10.06,2.75,35.87433,-117.71017,6
2019/07/11,01:21:50.78,3.21,36.03417,-117.85667,1.7
2019/07/11,01:25:32.92,2.53,35.89233,-117.68433,2.5
2019/07/11,02:35:22.46,3.51,35.9445,-117.72117,2.4
2019/07/11,02:57:36.33,2.77,35.8765,-117.66583,10.3
2019/07/11,02:57:36.57,2.67,35.86667,-117.6755,6.4
2019/07/11,03:19:24.58,2.57,36.15967,-117.8675,2.4
2019/07/11,03:45:53.46,2.74,36.052,-117.84617,2.4
2019/07/11,04:10:01.38,4.3,36.05617,-117.84883,2.2
2019/07/11,04:15:35.47,2.5,35.9445,-117.72067,2.6
2019/07/11,04:18:49.31,3.45,36.06217,-117.851,0.9
2019/07/11,04:29:54.49,2.98,36.17767,-117.87833,2.2
2019/07/11,04:45:31.10,3.57,35.9585,-117.2825,5
2019/07/11,04:46:25.25,2.84,35.95917,-117.28083,4.2
2019/07/11,04:46:44.65,2.71,35.96233,-117.28167,6
2019/07/11,05:03:46.19,3.55,35.96133,-117.28433,4.1
2019/07/11,05:42:33.13,2.56,36.059,-117.87,2.2
2019/07/11,05:42:37.49,2.7,35.6445,-117.48433,8.9
2019/07/11,05:43:36.08,2.81,36.03867,-117.34967,2.1
2019/07/11,05:52:32.82,2.74,35.89183,-117.69283,2.5
2019/07/11,05:52:56.25,2.7,35.6415,-117.43267,1.5
2019/07/11,07:04:06.01,4.02,36.17917,-117.88233,1.9
2019/07/11,07:19:35.37,2.69,35.71767,-117.49583,2.8
2019/07/11,07:19:50.01,3.53,36.179,-117.883,1.6
2019/07/11,07:28:07.41,2.85,35.61117,-117.46317,9.5
2019/07/11,07:32:22.43,2.59,35.66983,-117.50983,6.1
2019/07/11,07:55:56.40,3.28,35.65867,-117.464,3.3
2019/07/11,08:48:02.41,3.48,35.89783,-117.709,9.1
2019/07/11,10:26:29.87,3.48,36.0485,-117.723,0.5
2019/07/11,10:27:24.42,3.17,36.04367,-117.72017,0.2
2019/07/11,10:43:35.39,3.55,36.04683,-117.72717,0.8
2019/07/11,10:51:59.70,2.6,35.82683,-117.62483,2.3
2019/07/11,10:59:45.72,3.67,35.9445,-117.37733,-0.3
2019/07/11,11:16:43.10,2.75,35.70933,-117.49617,2.3
2019/07/11,11:17:27.63,3.13,36.1565,-117.87933,0.9
2019/07/11,11:36:16.65,3.53,35.62017,-117.41683,4.5
2019/07/11,11:37:33.85,2.99,35.61733,-117.42133,2.5
2019/07/11,11:39:38.06,2.72,36.1855,-117.885,1.4
2019/07/11,12:07:56.14,2.61,35.542,-117.3805,4.3
2019/07/11,12:20:04.60,2.97,36.08333,-117.87983,1.1
2019/07/11,12:20:42.16,3.52,35.946,-117.37984,0.1
2019/07/11,12:21:53.22,2.74,35.94267,-117.38217,1.8
2019/07/11,12:54:11.42,2.68,36.17733,-117.87767,2.8
2019/07/11,13:13:13.57,3.14,35.82133,-117.6425,7.1
